1194728105, 2, , <UNAVAIL>, NAVOS, , , , , , , HIGHLINE WEST SEATTLE MENTAL HEALTH, 4, , , , , , , , PO BOX 46420, , SEATTLE, WA, 981460420, US, 2069337214, 2069337005, 2600 SW HOLDEN ST, , SEATTLE, WA, 981263505, US, 2069337214, 2069337005, 05/23/2005, 09/12/2017, , , , , JOHNSON, DAVID, MARVIN, CEO, 2069337225, 101YM0800X, 048, WA, Y, 251B00000X, , WA, N, 261QR0405X, , WA, N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , ED.D., 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , , , , , , , 
1699777276, 2, , <UNAVAIL>, HARBORS HOME HEALTH & HOSPICE, , , , , , , , , , , , , , , , 201 7TH STREET, , HOQUIAM, WA, 98550, US, 3605325454, 3605330999, 201 7TH STREET, , HOQUIAM, WA, 98550, US, 3605325454, 3605330999, 08/12/2005, 08/08/2016, , , , , MAYR, TOM, , CHIEF FINANCIAL OFFICER, 3605325454, 208D00000X, IS-306, WA, N, 251E00000X, IS-306, WA, Y, 251G00000X, IS-306, WA, N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 50-1525, 01, WA, MCR HOSPICE, 9517Z0Z, 05, WA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MR., , , 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1528060902, 2, , <UNAVAIL>, JAMES M KOMOROUS MD PS, , , , , , , , , , , , , , , , 1901 S UNION AVE, STE B-2003, TACOMA, WA, 984051702, US, 2537527705, 2537520113, 1901 S UNION AVE, STE B-2003, TACOMA, WA, 984051702, US, 2537527705, 2537520113, 08/15/2005, 10/16/2012, , , , , KOMOROUS, JAMES, MICHAEL, PRESIDENT OF CORPORATION/PHYSICIAN, 2537527705, 207N00000X, =========, WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , MD, 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1417959875, 2, , <UNAVAIL>, REVERA (DELAWARE) LLC, , , , , , , LINDEN GROVE HEALTH CARE CENTER, 3, , , , , , , , 538 PRESTON AVE, SUITE 270, MERIDEN, CT, 064504851, US, 2036086100, 2036393574, 400 29TH STREET NE, , PUYALLUP, WA, 983726774, US, 2538404400, 2538406733, 08/15/2005, 05/19/2011, , , , , SCILLIA, CAROLE, M, LLC MANAGER, 8603476300, 314000000X, NH1257, WA, N, 314000000X, 1257, WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 4112579, 05, WA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , , , , , , , , , , , , , , , , 
1679575039, 2, , <UNAVAIL>, HEALTHPOINT, , , , , , , HEALTHPOINT, 3, , , , , , , , 955 POWELL AVE SW, , RENTON, WA, 980572908, US, 4252771311, 4252771566, 33431 13TH PL S, , FEDERAL WAY, WA, 980036357, US, 2538747634, 2538747635, 08/15/2005, 09/21/2010, , , , , PENNETTI, MARGARET, , CREDENTIALING COORDINATOR, 4252030469, 207Q00000X, =========, WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 501847, 01, WA, MEDICARE PART A, 7053366, 05, WA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , , , , , , , 
1134121593, 2, , <UNAVAIL>, N W EYE SURGEONS P C, , , , , , , NORTHWEST EYE SURGEONS, 5, , , , , , , , PO BOX 6989, MSC 18913, PORTLAND, OR, 972286989, US, 2068587000, 2068587050, 1306 ROOSEVELT AVE, , MOUNT VERNON, WA, 98273, US, 3604282020, 3604286918, 08/15/2005, 02/29/2016, , , , , MICHAEL, SPENCER, , CEO, 2065286000, 207W00000X, 601699481, WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , 193400000X MULTIPLE SINGLE SPECIALTY GROUP, , , , , , , , , , , , , , , 
1043212400, 2, , <UNAVAIL>, N W EYE SURGEONS P C, , , , , , , NORTHWEST EYE SURGEONS, 5, , , , , , , , PO BOX 6989, MSC 18913, PORTLAND, OR, 972286989, US, 2068587000, 2068587050, 795 N 5TH AVE, , SEQUIM, WA, 983823080, US, 3606832010, 3606832320, 08/15/2005, 02/29/2016, , , , , MICHAEL, SPENCER, , CEO, 2065286000, 207W00000X, 601699481, WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , 193400000X MULTIPLE SINGLE SPECIALTY GROUP, , , , , , , , , , , , , , , 
1801888920, 2, , <UNAVAIL>, YAKIMA HMA HOME HEALTH LLC, , , , , , , YAKIMA REGIONAL HOME HEALTH, 3, , , , , , , , 111 S 11TH AVE, STE 223, YAKIMA, WA, 989023242, US, 5095755093, 5095755032, 111 S 11TH AVE, STE 223, YAKIMA, WA, 989023242, US, 5095755093, 5095755032, 08/16/2005, 01/13/2017, , , , , HOLTSFORD, LAURIE, J, AUTHORIZED OFFICIAL, 6154657466, 251E00000X, 602279686, WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 959055690, 01, WA, SUPPLIES, 9208901, 05, WA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , , , , , , , , , , , , , , , , 
1033101191, 2, , <UNAVAIL>, CITY OF MONTESANO, , , , , , , CITY OF MONTESANO, 3, , , , , , , , 112 N MAIN ST, , MONTESANO, WA, 985633707, US, 3602494851, 3602494971, 310 E PIONEER AVE, , MONTESANO, WA, 985634602, US, 3602494851, 3602494971, 08/16/2005, 04/28/2010, , , , , WISDOM, DEBBIE, , DEPUTY CLERK, 3602494851, 3416L0300X, 14M06, WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 9279803, 05, WA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , Y, CITY OF MONTESANO, <UNAVAIL>, MS., , , , , , , , , , , , , , , , , , 
1821080987, 2, , <UNAVAIL>, WESTSIDE PHYSICAL THERAPY AND SPORTS MEDICINE INC PS, , , , , , , , , , , , , , , , 1213 S 40TH AVE, , YAKIMA, WA, 989083961, US, 5099668981, 5099662125, 1213 S 40TH AVE, , YAKIMA, WA, 989083961, US, 5099668981, 5099662125, 08/16/2005, 12/30/2011, , , , , BUTTS, JOHN, LAWRENCE, OWNER DIRECTOR, 5099668981, 225100000X, 600-454-078, WA, Y, 225X00000X, 600-454-078, WA, N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 7682842, 05, WA, , 0148298, 01, WA, DEPT OF L & I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MR., , PHYSICAL THERAPIST, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , , , , , , 
1942292875, 2, , <UNAVAIL>, LAKE WASHINGTON VASCULAR PLLC, , , , , , , , , , , , , , , , PO BOX 94732, , SEATTLE, WA, 981247032, US, 4254531772, 4254530603, 1135 116TH AVE NE STE 305, , BELLEVUE, WA, 980044623, US, 4254531772, 4254530603, 08/17/2005, 02/25/2015, , , , , PEPPER, DANIEL, , MANAGING PARTNER,  PLLC, 4254531772, 2086S0129X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 7105083, 05, WA, , CH9340, 01, WA, RR MEDICARE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , MD, 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1922090869, 2, , <UNAVAIL>, THE DENTAL VILLAGE OF SHELTON, , , , , , , , , , , , , , , , 301 E WALLACE KNEELAND BLVD, STE 224, SHELTON, WA, 985842985, US, 3604321978, 3604322377, 2129 JEFFERSON ST, , SHELTON, WA, 985841927, US, 3604321978, 3604322377, 08/17/2005, 07/08/2007, , , , , DANIELS, SHIRLEY, OLIVIA, PRESIDENT, 3604321978, 1223G0001X, DE7922, WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , DR., , DDS, 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1609868413, 2, , <UNAVAIL>, GOOD SAMARITAN HOSPITAL, , , , , , , MULTICARE GOOD SAMARITAN HOME HEALTH, 3, , , , , , , , PO BOX 5200, , TACOMA, WA, 984150200, US, 2533016400, 2533016528, 3901 S FIFE ST, , TACOMA, WA, 984097309, US, 2533016400, 2533016528, 08/17/2005, 08/12/2009, , , , , LONG, JOHN, R, PRESIDENT, 2533016400, 251E00000X, IS302, WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1258, 01, WA, PREMERA, 0439370003, 01, WA, CIGNA MEDICARE, GO1222, 01, WA, REGENCE HOME HEALTH, 9166505, 05, WA, , 9007618, 05, WA, , 0004, 01, WA, CHAMPUS HOME HEALTH, WA2923, 01, WA, MOLINA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , MS, RN, CHCE, CDHP, , , , , , , , , , , , , , , , 
1528050309, 2, , <UNAVAIL>, CHELAN COUNTY PUBLIC HOSPITAL DISTRICT NO. 1, , , , , , , CASCADE MEDICAL CENTER, 3, , , , , , , , 817 COMMERCIAL ST, , LEAVENWORTH, WA, 988261316, US, 5095485815, 5095482510, 817 COMMERCIAL ST, , LEAVENWORTH, WA, 988261316, US, 5095485815, 5095482510, 08/18/2005, 02/15/2018, , , , , BLAKE, DIANE, , CHIEF EXECUTIVE OFFICER, 5095483425, 275N00000X, , WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , , , , , , , , , , , , , , , , 
1437141215, 2, , <UNAVAIL>, CHELAN COUNTY PUBLIC HOSPITAL DISTRICT NO. 1, , , , , , , CASCADE MEDICAL CENTER, 3, , , , , , , , 817 COMMERCIAL ST, , LEAVENWORTH, WA, 988261316, US, 5095485815, 5095482510, 817 COMMERCIAL ST, , LEAVENWORTH, WA, 988261316, US, 5095485815, 5095482510, 08/18/2005, 02/15/2018, , , , , BLAKE, DIANE, , CHIEF EXECUTIVE OFFICER, 5095483425, 261Q00000X, , WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , , , , , , , , , , , , , , , , 
1174515894, 2, , <UNAVAIL>, OLYMPIC SPORTS & MANUAL THERAPY, , , , , , , , , , , , , , , , 1607 E FRONT ST, STE C, PT ANGELES, WA, 983624636, US, 3604527798, 3604522772, 1607 E FRONT ST, STE C, PT ANGELES, WA, 983624636, US, 3604527798, 3604522772, 08/18/2005, 04/20/2008, , , , , WEEKS, LORI, J, OFFICE MANAGER, 3604527798, 225100000X, =========, WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0151611, 01, WA, L & I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , PT, 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1326030834, 2, , <UNAVAIL>, CASHMERE CONVALESCENT CENTER INC., , , , , , , , , , , , , , , , 817 PIONEER AVE, P.O. BOX 626, CASHMERE, WA, 988151235, US, 5097821251, 5097824221, 817 PIONEER AVE, , CASHMERE, WA, 988151235, US, 5097821251, 5097824221, 08/19/2005, 01/10/2013, , , , , DRONEN, WILLIAM, A, ADMINISTRATOR, 5097821251, 314000000X, NH 677, WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 4167706, 05, WA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MR., , , , , , , , , , , , , , , , , , 
1760474241, 2, , <UNAVAIL>, MULTICARE HEALTH SYSTEM, , , , , , , MULTICARE GOOD SAMARITAN HOSPICE, 3, , , , , , , , PO BOX 5200, , TACOMA, WA, 984150200, US, 2533016400, 2533016528, 3901 S FIFE ST, , TACOMA, WA, 984097309, US, 2533016400, 2533016528, 08/19/2005, 06/21/2011, , , , , SCHMITZ, VINCE, , CFO, 2533016400, 251G00000X, IS302, WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0543130001, 01, WA, CIGNA MEDICARE, 1258, 01, WA, PREMERA, GO2322, 01, WA, REGENCE HOSPICE, WA2923, 01, WA, MOLINA, 0001, 01, WA, CHAMPUS HOSPICE, 3990041, 05, WA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , , , , , , , , , , , , , , , , 
1326030826, 2, , <UNAVAIL>, MADELEINE VILLA INC., , , , , , , , , , , , , , , , 5921 47TH AVE NE, , MARYSVILLE, WA, 982705152, US, 3606591259, 3606573562, 5925 47TH AVE NE, , MARYSVILLE, WA, 982705152, US, 3606591259, 3606573562, 08/19/2005, 08/26/2013, , , , , DOWNEY, MICHAEL, E., OWNER/CEO, 3606591259, 314000000X, 505, WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 212762001, 01, WA, GROUP HEALTH COOPERATIVE, MA4479, 01, WA, REGENCE BLUE SHIELD, 4150504, 05, WA, , 220, 01, WA, PREMERA BLUE CROSS, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MR., , , , , , , , , , , , , , , , , , 
1639161086, 2, , <UNAVAIL>, ARC OF BELLINGHAM LP, , , , , , , BELLINGHAM SURGERY CENTER, 3, , , , , , , , 2980 SQUALICUM PKWY, SUITE 202, BELLINGHAM, WA, 982251880, US, 3606716933, 3606710196, 2980 SQUALICUM PKWY, SUITE 202, BELLINGHAM, WA, 982251880, US, 3606716933, 3606710196, 08/19/2005, 05/16/2012, , , , , LAPE, JOHN, F, FACILITY ADMINISTRATOR, 3606716933, 261QA1903X, NONE, WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , FX00055791, 01, WA, NON PHARMACY FIRM, 7095573, 05, WA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , RN BHA, , , , , , , , , , , , , , , , 
1417949892, 2, , <UNAVAIL>, GOOD SAMARITAN HOSPITAL, , , , , , , GOOD SAMARITAN HOME HEALTH & HOSPICE, 3, , , , , , , , PO BOX 1247, , PUYALLUP, WA, 983710192, US, 2536977600, 2536975191, 1317 E MAIN, , PUYALLUP, WA, 983723136, US, 2536977600, 2536919598, 08/22/2005, 07/09/2007, , , , , MCKINNEY, KEN, , DIRECTOR, 2536977600, 251F00000X, IS302, WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0543130001, 01, WA, CIGNA MEDICARE, GO4586, 01, WA, REGENCE HIT, WA2923, 01, WA, MOLINA, 1258, 01, WA, PREMERA, 7330079, 05, WA, , 0004, 01, WA, CHAMPUS HOME HEALTH, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , MS, RN, CHCE, CDHP, , , , , , , , , , , , , , , , 
1548252968, 2, , <UNAVAIL>, FOOT AND ANKLE CLINIC OF SPOKANE INC, , , , , , , SURGERY CENTER OF SPOKANE, 3, , , , , , , , 9116 E SPRAGUE AVE, STE 278, SPOKANE VALLEY, WA, 99206, US, 5099288181, 5099261247, 205 N UNIVERSITY RD STE 4, , SPOKANE VALLEY, WA, 992065094, US, 5099288181, 5099261247, 08/22/2005, 04/20/2008, , , , , BABOL, JACQUELINE, M, DOCTOR-OWNER, 5099288181, 261QA1903X, 50-C0001051, WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 490001898, 01, WA, RAILROAD MEDICARE, 7045289, 05, WA, , =========, 01, WA, TAX ID, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , DR., , DPM, , , , , , , , , , , , , , , , 
1285626622, 2, , <UNAVAIL>, FOOT & ANKLE CLINIC OF SPOKANE, , , , , , , , , , , , , , , , 9405 E SPRAGUE AVE, POB 13070, SPOKANE VALLEY, WA, 992063694, US, 5099288181, 5099261247, 9405 E SPRAGUE AVE, , SPOKANE VALLEY, WA, 992063694, US, 5099288181, 5099261247, 08/22/2005, 04/20/2008, , , , , BABOL, JACQUELINE, M, OWNER DOCTOR, 5099288181, 213ES0103X, PO00000715, WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1116623, 05, WA, , 693OBO, 01, WA, REGENCE, =========, 01, WA, TAX ID, 4797370001, 01, WA, DMERC PIN, 9055492, 01, WA, DSHS DMERC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , DR., , DPM, 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
