1134122021, 2, , <UNAVAIL>, NEVADA CARDIOLOGY PROFESSIONAL ASSN, , , , , , , NEVADA CARDIOLOGY ASSOCIATES, 3, , , , , , , , 3121 S MARYLAND PKWY, STE 512, LAS VEGAS, NV, 891092310, US, 7027967150, 7027969071, 3121 S MARYLAND PKWY, STE 512, LAS VEGAS, NV, 891092310, US, 7027967150, 7027969071, 05/24/2005, 08/27/2014, , , , , SALYER, PETRA, , PRACTICE MANAGER, 7022331000, 207RC0000X, 175317600, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1063486710, 2, , <UNAVAIL>, HEALTHSOUTH REHABILITATION HOSPITAL OF LAS VEGAS LLC, , , , , , , HEALTHSOUTH REHABILITATION HOSPITAL OF LAS VEGAS, 3, , , , , , , , 3660 GRANDVIEW PKWY, SUITE 200, BIRMINGHAM, AL, 352433330, US, 2059677116, 2059696650, 1250 S VALLEY VIEW BLVD, , LAS VEGAS, NV, 891021855, US, 7028778898, 7022593402, 02/16/2006, 05/01/2017, , , , , WISNER, ROBERT, M., VICE PRESIDENT, 2059677116, 283X00000X, 656HOS-15, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 005602005, 05, NV, , NV2215, 01, , BLUE CROSS, 1202005, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , Y, HEALTHSOUTH CORPORATION, <UNAVAIL>, , , , , , , , , , , , , , , , , , , 
1518931385, 2, , <UNAVAIL>, SUNRISE PHYSICIAN SERVICES LLC, , , , , , , , , , , , , , , , 3196 S MARYLAND PKWY, SUITE 101, LAS VEGAS, NV, 89109, US, 7027318099, 7027318292, 3186 S MARYLAND PKWY, , LAS VEGAS, NV, 89109, US, 7027318115, 7027847844, 02/16/2006, 07/08/2008, , , , , PERRITT, DAN, , CFO, 7027318012, 2084N0400X, 2000403 543, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 100501944, 05, NV, , 915019, 05, AZ, , CC8707, 01, NV, BCBS NV, XGG007680, 05, CA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , , , , , , , 
1114991874, 2, , <UNAVAIL>, HEALTHSOUTH REHABILITATION HOSPITAL OF HENDERSON LLC, , , , , , , HEALTHSOUTH REHABILITATION HOSPITAL OF HENDERSON, 3, , , , , , , , 3660 GRANDVIEW PKWY, SUITE 200, BIRMINGHAM, AL, 352433330, US, 2059677116, 2059696650, 10301 JEFFREYS ST, , HENDERSON, NV, 890523922, US, 7029399400, 7029399746, 02/16/2006, 05/01/2017, , , , , WISNER, ROBERT, M, VICE PRESIDENT, 2059677116, 283X00000X, 3190HOS-8, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 5602004, 05, NV, , 1202004, 05, NV, , CC3738, 01, , BLUE CROSS, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , Y, HEALTHSOUTH CORPORATION, <UNAVAIL>, , , , , , , , , , , , , , , , , , , 
1629043047, 2, , <UNAVAIL>, PRECISION ORTHOTICS & PROSTHETICS, , , , , , , , , , , , , , , , 8915 S PECOS RD, SUITE 18A, HENDERSON, NV, 890747149, US, 7022935502, 7022425572, 8915 S PECOS RD, SUITE 18A, HENDERSON, NV, 890747149, US, 7022935502, 7022425572, 02/20/2006, 06/18/2012, , , , , COLSON, JIMMY, , C.E.O, 7022935502, 332B00000X, 5503020001, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MR., , C.O, , , , , , , , , , , , , , , , 
1255306270, 2, , <UNAVAIL>, UHS SPRING MOUNTAIN INC, , , , , , , SPRING MOUNTAIN TREATMENT CENTER, 3, , , , , , , , 7000 SPRING MOUNTAIN RD, , LAS VEGAS, NV, 891173816, US, 7028732400, , 7000 SPRING MOUNTAIN RD, , LAS VEGAS, NV, 891173816, US, 7028732400, , 02/22/2006, 06/18/2008, , , , , FILTON, STEVE, , CFO/ SR VP, 6107683300, 283Q00000X, 3268HOS-7, NV, Y, 323P00000X, 3268HOS-7, NV, N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 001302230, 05, NV, , =========, 01, NV, CHAMPUS, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , , , , , , , , , , , , , , , , 
1992770820, 2, , <UNAVAIL>, SUNRISE TRAUMA SERVICES LLC, , , , , , , , , , , , , , , , 3196 S MARYLAND PKWY, SUITE 101, LAS VEGAS, NV, 89109, US, 7027318099, 7027318292, 3186 S MARYLAND PKWY, , LAS VEGAS, NV, 89109, US, 7027318099, 7027318292, 02/22/2006, 02/20/2008, , , , , PERRITT, DAN, , CFO, 7027318012, 207X00000X, , , N, 208600000X, , , N, 2086S0102X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , DF4202, 01, , RAILROAD MEDICARE, XGG007690, 05, CA, , 911728, 05, AZ, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , 193400000X MULTIPLE SINGLE SPECIALTY GROUP, 193400000X MULTIPLE SINGLE SPECIALTY GROUP, 193400000X MULTIPLE SINGLE SPECIALTY GROUP, , , , , , , , , , , , , 
1194791962, 2, , <UNAVAIL>, MERRY MEDICAL TEAM, , , , , , , , , , , , , , , , 1111 EMERALD BAY RD, , SOUTH LAKE TAHOE, CA, 961506207, US, 5305435659, 5305418723, 1649 LUCERNE ST, STE A & B, MINDEN, NV, 894234363, US, 7757821603, 7757823427, 02/23/2006, 09/19/2012, , , , , MERRY, THOMAS, GORDON, PRESIDENT, 7757821603, 207Q00000X, =========, NV, Y, 207R00000X, , , N, 208000000X, , , N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 100506316, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , MD, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , , , , , 
1417924366, 2, , <UNAVAIL>, ZOLTAN HORVATH MD PC, , , , , , , , , , , , , , , , 3230 E FLAMINGO RD, 334, LAS VEGAS, NV, 891214320, US, 7024548236, 7024542879, 3230 E FLAMINGO RD, 334, LAS VEGAS, NV, 891214320, US, 7024548236, 7024542879, 02/28/2006, 04/14/2008, , , , , HORVATH, ZOLTAN, , MEDICAL DOCTOR, 7024548236, 282N00000X, 9191, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , DR., , MD, , , , , , , , , , , , , , , , 
1780651646, 2, , <UNAVAIL>, CHARLES WILLIAMS MD PC, , , , , , , , , , , , , , , , 3230 E FLAMINGO RD, 334, LAS VEGAS, NV, 891214320, US, 7024548236, 7024548279, 3230 E FLAMINGO RD, 334, LAS VEGAS, NV, 891214320, US, 7024548236, 7024548279, 02/28/2006, 08/29/2008, , , , , WILLIAMS, CHARLES, R, MEDICAL DOCTOR, 7024548236, 282N00000X, 10899, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 100504354, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , DR., , MD, , , , , , , , , , , , , , , , 
1306813266, 2, , <UNAVAIL>, RAJIV BUDDEN MD PC, , , , , , , , , , , , , , , , 3230 E FLAMINGO RD, 334, LAS VEGAS, NV, 891214320, US, 7024548236, 7024548279, 3230 E FLAMINGO RD, 334, LAS VEGAS, NV, 891214320, US, 7024548236, 7024548279, 02/28/2006, 10/03/2007, , , , , BUDDEN, RAJIV, , MEDICAL DOCTOR, 7024548236, 282N00000X, 11726, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , PENDING, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , MD, , , , , , , , , , , , , , , , 
1881661411, 2, , <UNAVAIL>, SOUTHWEST MEDICAL ASSOCIATES, , , , , , , SOUTHWEST MEDICAL ASSOCIATES RADIOLOGY, 3, , , , , , , , PO BOX 15645, , LAS VEGAS, NV, 891145645, US, 7022427786, 7022408790, 888 S RANCHO, , LAS VEGAS, NV, 89102, US, 7028778600, , 03/02/2006, 07/08/2007, , , , , TISCHLER, HOWARD, ARNOLD, DIAGNOSTIC RADIOLOGY MD, 7027598778, 261QR0200X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , MD, , , , , , , , , , , , , , , , 
1063489516, 2, , <UNAVAIL>, S SAQIB AHMAD MD A PROFESSIONAL CORPORATION, , , , , , , , , , , , , , , , 9424 VALLEY HILLS AVE, , LAS VEGAS, NV, 891340151, US, 7028699076, 7023825388, 7700 LAS VEGAS BLVD S, 8, LAS VEGAS, NV, 891231757, US, 7023372657, 7023825388, 03/03/2006, 08/17/2007, , , , , AHMAD, S, SAQIB, DIRECTOR PHYSICAN, 7023726575, 207R00000X, 11520, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , CS13287, 01, NV, STATE PHARMACY LICENSE, BA9286837, 01, NV, DEA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , M.D., 193400000X MULTIPLE SINGLE SPECIALTY GROUP, , , , , , , , , , , , , , , 
1669449930, 2, , <UNAVAIL>, AMERICAN ANCILLARIES, , , , , , , AA MEDICAL, 3, , , , , , , , 4135 N RANCHO DR, , LAS VEGAS, NV, 891303411, US, 7023684477, 7023683543, 4135 N RANCHO DR, , LAS VEGAS, NV, 891303411, US, 7023684477, 7023683543, 03/03/2006, 12/18/2014, , , , , MAGUIRE, MICHIAL, GEORGE, PRESIDENT, 7023684477, 332BX2000X, 412243425, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 003302036, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MR., , CRT, , , , , , , , , , , , , , , , 
1659348803, 2, , <UNAVAIL>, GNOYSKI HUYNH HUYNH REHABILITATION ASSOCIATES OF NEVADA, , , , , , , REHABILITATION ASSOCIATES OF NEVADA, 3, , , , , , , , PO BOX 371418, , LAS VEGAS, NV, 891371418, US, 7028695270, 7028699852, 657 N. TOWN CENTER DRIVE, , LAS VEGAS, NV, 89144, US, 7028695270, 7028699852, 03/07/2006, 12/05/2016, , , , , HUYNH, CURTIS, , DOCTOR, 7028695270, 208100000X, , NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , NV19991441829, 01, NV, NV BUSINESS IDENTIFICATION NUMBER, V34043, 01, NV, MEDICARE PTAN, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MR., , M.D., 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1568439693, 2, , <UNAVAIL>, SPRING VALLEY MEDICAL CENTER, , , , , , , , , , , , , , , , 5400 S RAINBOW BLVD, , LAS VEGAS, NV, 891181859, US, 7028533000, , 5400 S RAINBOW BLVD, , LAS VEGAS, NV, 891181859, US, 7028533000, , 03/08/2006, 08/04/2011, , , , , FILTON, STEVE, , CFO,  SENIOR VP, 6107683300, 273Y00000X, 3420HOS-5, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 100512152, 05, NV, , 11100501835, 05, NV, , 10100501716, 05, NV, , 12100501383, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , , , , , , , , , , , , , , , , 
1639147051, 2, , <UNAVAIL>, NATHAN ADELSON HOSPICE INC, , , , , , , , , , , , , , , , 4141 SWENSON ST, , LAS VEGAS, NV, 891196718, US, 7027330320, 7027963152, 4141 SWENSON ST, , LAS VEGAS, NV, 891196718, US, 7027330320, 7027963152, 03/10/2006, 02/28/2018, , , , , WOOD, JON, , CFO, 7027963121, 207LH0002X, 20090616100099350, NV, N, 207LH0002X, , , N, 251G00000X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 002018461, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , 193200000X MULTI-SPECIALTY GROUP, 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , 
1013985183, 2, , <UNAVAIL>, BROWN DENTAL OFFICE PC, , , , , , , COMFORT CARE DENTAL GROUP, 3, , , , , , , , 803 S 7 STREET, , LAS VEGAS, NV, 89101, US, 7023844721, 7023842183, 803 S 7 STREET, , LAS VEGAS, NV, 89101, US, 7023844721, 7023842183, 03/14/2006, 07/08/2007, , , , , BROWN, SCOTT, W, PRES OWNER, 7023844721, 1223D0001X, 826, NV, X, 1223G0001X, 2141, NV, X, 1223G0001X, 4546T, NV, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , DDS, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , , , , , 
1295703346, 2, , <UNAVAIL>, MICHAEL J KATIN M D PROF CORP, , , , , , , 21ST CENTURY ONCOLOGY, 3, , , , , , , , 2234 COLONIAL BLVD, , FORT MYERS, FL, 339071412, US, 2399317342, 2399317385, 1176 VEGAS VALLEY DR, , LAS VEGAS, NV, 891091500, US, 7027378376, 7027379771, 03/14/2006, 02/05/2008, , , , , KATIN, MICHAEL, J., PRESIDENT, 2399317275, 2085R0001X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , XGG007542, 05, CA, , XGG007540, 05, CA, , XGG007543, 05, CA, , XGG007541, 05, CA, , G1934, 05, NM, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , MD, 193400000X MULTIPLE SINGLE SPECIALTY GROUP, , , , , , , , , , , , , , , 
1083683874, 2, , <UNAVAIL>, NEVADA FAMILY PRACTICE RESIDENCE PROGRAM, , , , , , , CAMPUS PHARMACY III, 5, , , , , , , , 4000 E CHARLESTON BLVD, B-130, LAS VEGAS, NV, 891046659, US, 7029684038, 7029684033, 4000 E CHARLESTON BLVD, B-130, LAS VEGAS, NV, 891046659, US, 7029684038, 7029684033, 03/15/2006, 10/05/2010, , , , , RYAN, KENNETH, J., PHARMACIST/MANAGER, 7029684038, 333600000X, PH1189, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MR., , RPH, , , , , , , , , , , , , , , , 
1427027077, 2, , <UNAVAIL>, MICHAEL B MACQUARRIE MD INC, , , , , , , NORTH TAHOE EMERGENCY PHYSICIANS, 3, , , , , , , , 1601 CUMMINS DR STE D, , MODESTO, CA, 953586411, US, 5103502666, 5108799061, 880 ALDER AVE, , INCLINE VILLAGE, NV, 894518335, US, 5305823220, , 03/16/2006, 03/19/2014, , , , , MACQUARRIE, MICHAEL, B, M.D./OWNER, 5305823140, 207PE0004X, G23578, CA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , GR0090630, 05, CA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , M.D., 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1063481463, 2, , <UNAVAIL>, UNIVERSAL HOME HEALTH INC, , , , , , , , , , , , , , , , 3187 S EASTERN AVE, , LAS VEGAS, NV, 891093308, US, 7023155501, 7023155505, 3187 S EASTERN AVE, , LAS VEGAS, NV, 891093308, US, 7023155501, 7023155505, 03/16/2006, 07/09/2007, , , , , PATEL, YOGESH, D, PRESIDENT, 7023155501, 311Z00000X, , NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , MR., , , , , , , , , , , , , , , , , , 
1639148059, 2, , <UNAVAIL>, INSIGHT HEALTH CORP, , , , , , , INSIGHT IMAGING - MOUNTAIN DIAGNOSTICS, 3, , , , , , , , FILE 57174, , LOS ANGELES, CA, 900747174, US, 9492826028, 9494623703, 800 SHADOW LN, , LAS VEGAS, NV, 891064123, US, 7023669700, 7023660013, 03/16/2006, 08/20/2012, , , , , STANLEY, JAMES, F., CHIEF FINANCIAL OFFICER; TREASURER, 9492826000, 293D00000X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 002702003, 05, NV, , 470000898, 01, NV, RAILROAD MEDICARE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , , , , , , , , , , , , , , , , 
1437128741, 2, , <UNAVAIL>, COUNTY OF STOREY, , , , , , , , , , , , , , , , PO BOX 603, , VIRGINIA CITY, NV, 894400603, US, 7758470954, , 145 NORTH C STREET, , VIRGINIA CITY, NV, 89440, US, 7758470954, , 03/17/2006, 12/14/2017, , , , , NEVIN, JEFFREY, , FIRE CHIEF, 7758470954, 341600000X, 15132, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 003215001, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , , , , , , , , , , , , , , , , 
