1699778829, 2, , <UNAVAIL>, CHIPPEWA VALLEY ORTHOPEDICS AND SPORTS MEDICINE CLINIC SC, , , , , , , , , , , , , , , , 1200 OAKLEAF WAY, SUITE A, ALTOONA, WI, 547202245, US, 7158321400, 7158324187, 1200 OAKLEAF WAY, SUITE A, ALTOONA, WI, 547202245, US, 7158321400, 7158324187, 05/23/2005, 10/27/2014, , , , , DRAWBERT, JOHN, PAUL, PRESIDENT, 7158321400, 207T00000X, , , N, 207X00000X, , , Y, 208VP0014X, 54216, WI, N, 213ES0103X, , , N, 261QM1200X, , , N, 332B00000X, , WI, N, 363A00000X, , , N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2416091, 01, WI, UNITED HEALTHCARE, =========015, 01, WI, BLUE CROSS BLUE SHIELD, 41741700, 05, WI, , 542R9CH, 01, WI, BCBS OF MN, 220399400, 01, WI, OWCP, 21278700, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , DR., , M.D., 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, , , 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , 
1841293768, 2, , <UNAVAIL>, COUNTY OF LINCOLN, , , , , , , LINCOLN COUNTY EMS, 3, , , , , , , , 801 N SALES ST, SUITE 201, MERRILL, WI, 544521633, US, 7155361019, 7155398054, 801 N SALES ST, SUITE 201, MERRILL, WI, 544521633, US, 7155391019, 7155398054, 05/24/2005, 11/11/2008, , , , , RAUCHLE, DEBORAH, A, ADMINISTRATIVE SECRETARY, 7155391019, 3416L0300X, 6020121, WI, N, 3416L0300X, 6000121, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 41329500, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MRS., , , , , , , , , , , , , , , , , , 
1588667406, 2, , <UNAVAIL>, COUNTY OF DUNN, , , , , , , DUNN COUNTY DEPARTMENT OF HUMAN SERVICES & ADRC, 3, , , , , , , , 3001 US HIGHWAY 12 EAST, SUITE 160, MENOMONIE, WI, 547513045, US, 7152321116, 7152325987, 3001 US HIGHWAY 12 EAST, SUITE 160, MENOMONIE, WI, 547513045, US, 7152321116, 7152325987, 05/24/2005, 07/17/2015, , , , , KORPELA, KRISTIN, M, DIRECTOR, 7152312750, 101YM0800X, 1287, WI, N, 101YP2500X, 1287, WI, N, 103TB0200X, 1287, WI, N, 106H00000X, 1287, WI, N, 163WP0808X, 1287, WI, N, 2084P0800X, 1287, WI, N, 261QM0801X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 67551DU, 01, WI, COMPREHENSIVE CARE SERV, 42141400, 05, WI, , 60011400, 05, WI, , =========013, 01, WI, BC & BS OF WI PROVIDER ID, 260050222, 01, WI, RAILROAD MEDICARE, 9009DU, 01, MN, BC & BS OF MN PROVIDER ID, 94112, 01, WI, PREFERREDONE FACILITY ID, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , Y, COUNTY OF DUNN, <UNAVAIL>, MS., , , 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , , 
1487648663, 2, , <UNAVAIL>, CREDENCE THERAPY ASSOCIATES INC, , , , , , , CREDENCE THERAPY ASSOCIATES, 3, , , , , , , , 1 1/2 W GENEVA ST, , ELKHORN, WI, 531211722, US, 2627233424, 2627238308, 1 1/2 W GENEVA ST, , ELKHORN, WI, 531211722, US, 2627233424, 2627238308, 09/02/2005, 12/29/2014, , , , , STEEN, KIM, ANN, DIRECTOR, 2627233424, 261QM0801X, 1262, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 42168400, 05, WI, , 17257700, 01, , MAGELLAN BEH HEALTH, 42168400, 01, , CENPATICO, 538578, 01, WI, DEAN CARE, 42169400, 01, WI, HIRSP, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MS., , LCSW, , , , , , , , , , , , , , , , 
1649264623, 2, , <UNAVAIL>, WISCONSIN-ILLINOIS SENIOR HOUSING INC., , , , , , , WILD ROSE MANOR, 5, , , , , , , , 425 SUMMIT ST, , WILD ROSE, WI, 549846804, US, 9206224342, 9206223655, 425 SUMMIT ST, , WILD ROSE, WI, 549846804, US, 9206224342, 9206223655, 09/07/2005, 10/07/2015, , , , , SHERMAN, STEPHANIE, L., MEDICARE PROGRAM MONITOR, 3039800611, 314000000X, 2606, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 20184100, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MRS., , , , , , , , , , , , , , , , , , 
1386638039, 2, , <UNAVAIL>, CITY OF DELAFIELD, , , , , , , , , , , , , , , , 6400 INDUSTRIAL LOOP, , GREENDALE, WI, 531292452, US, 4144234100, 4144234134, 500 GENESEE ST, , DELAFIELD, WI, 530181817, US, 2626466235, 2626466236, 09/08/2005, 07/08/2007, , , , , FRANCIS, BALFORD, , CPC, 4144234100, 341600000X, 6001158, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 41339000, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , MR., , , , , , , , , , , , , , , , , , 
1063406544, 2, , <UNAVAIL>, FREEDOM PHYSICAL THERAPY SERVICES SC, , , , , , , , , , , , , , , , 6908 N SANTA MONICA BLVD, , FOX POINT, WI, 532173942, US, 4143522082, 4143525279, 6908 N SANTA MONICA BLVD, , FOX POINT, WI, 532173942, US, 4143522082, 4143525279, 09/09/2005, 10/05/2012, , , , , STATHAS, PETER, J, PRESIDENT, 4143522082, 225100000X, , WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 40418500, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MR., , PT, 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1750375283, 2, , <UNAVAIL>, VILLAGE OF OOSTBURG, , , , , , , OOSTBURG AMBULANCE, 3, , , , , , , , PO BOX 700077, , OOSTBURG, WI, 530700077, US, 9205643013, 9205646282, 20 S 11TH STREET, , OOSTBURG, WI, 530700077, US, 9205643013, 9205646282, 09/12/2005, 07/01/2008, , , , , HOFFMANN, JACK, E, VILLAGE BOARD PRESIDENT, 9205643214, 341600000X, 6001057, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , =========, 01, WI, OOSTBURG GIVEN TO ALL, 41321300, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MR., , , , , , , , , , , , , , , , , , 
1598750887, 2, , <UNAVAIL>, CITY OF SUN PRAIRIE, , , , , , , CITY OF SUN PRAIRIE EMS, 3, , , , , , , , 300 E MAIN ST, , SUN PRAIRIE, WI, 535902227, US, 6088251192, 6088344302, 2598 WEST MAIN ST., , SUN PRAIRIE, WI, 535902247, US, 6088373604, 6088373586, 09/13/2005, 07/21/2011, , , , , FEGGESTAD, NATALIE, M., FINCANCE DIRECTOR/TREASURER, 6088251192, 3416L0300X, 6001028, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 41333900, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MR., , , , , , , , , , , , , , , , , , 
1851386171, 2, , <UNAVAIL>, VILLAGE OF WITTENBERG DBA WITTENBERG AREA AMBULANCE SERVICE, , , , , , , , , , , , , , , , 303 E MAIN ST, , BOWLER, WI, 544169704, US, 7157933333, 7157931313, 405 SOUTH WEBB STREET, , WITTENBERG, WI, 54499, US, 7152533591, 7152533772, 09/13/2005, 06/17/2008, , , , , MAVES, KATHY, , OFFICE MANAGER, 7157933333, 261QE0002X, 60-01357, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 41353200, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MRS., , , , , , , , , , , , , , , , , , 
1659366979, 2, , <UNAVAIL>, TIGERTON AREA AMBULANCE SERVICE ASSOCIATION, , , , , , , , , , , , , , , , 303 E MAIN ST, , BOWLER, WI, 544169704, US, 7157933333, 7157931313, 780 BEECH ST., , TIGERTON, WI, 54486, US, 7155352222, 7155351212, 09/13/2005, 07/09/2007, , , , , MAVES, KATHY, , OFFICE MANAGER, 7157933333, 261QE0002X, 60-00753, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 41320900, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , MRS., , , , , , , , , , , , , , , , , , 
1205821584, 2, , <UNAVAIL>, HATLEY AREA FIRE & AMBULANCE DISTRICT, , , , , , , , , , , , , , , , 303 E MAIN ST, , BOWLER, WI, 544169704, US, 7157933333, 7157931313, 310 CLARK ST, , HATLEY, WI, 544408704, US, 7154462650, 7154462241, 09/13/2005, 07/09/2007, , , , , MAVES, KATHY, , OFFICE MANAGER, 7157933333, 261QE0002X, 60-01379, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 41357300, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , MRS., , , , , , , , , , , , , , , , , , 
1326033580, 2, , <UNAVAIL>, COUNTY OF WAUPACA, , , , , , , LAKEVIEW MANOR, 3, , , , , , , , 912 MANOR DR, , WEYAUWEGA, WI, 549838677, US, 9208672183, 9208672153, 912 MANOR DR, , WEYAUWEGA, WI, 549838677, US, 9208672183, 9208672153, 09/14/2005, 02/20/2015, , , , , FEIRTAG, MEGAN, M, NURSING HOME ADMINISTRATOR, 9208672183, 314000000X, 2541, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 52A297, 01, WI, FEDERAL MEDICAID, 20161300, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , , , , , , , , , , , , , , , , 
1548255730, 2, , <UNAVAIL>, AFFILIATED DERMATOLOGISTS SC, , , , , , , , , , , , , , , , 9200 W LOOMIS RD, SUITE 208, FRANKLIN, WI, 531328887, US, 2629012850, 2629012856, 9200 W LOOMIS RD, SUITE 208, FRANKLIN, WI, 531328887, US, 2629012850, 2629012856, 09/14/2005, 04/20/2008, , , , , RUSSELL, THOMAS, JOSEPH, PRESIDENT, 2629012850, 207N00000X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , =========033, 01, , BLUE CROSS BLUE SHIELD, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , MD, 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1386639458, 2, , <UNAVAIL>, AMERICAN EAGLE NURSING HOME COMPANY OF MADISON LLC, , , , , , , KARMENTA CENTER, 3, , , , , , , , 535 W 2ND ST, STE 105, LEXINGTON, KY, 405081284, US, 8592550075, 8592815150, 4502 MILWAUKEE ST, , MADISON, WI, 537142133, US, 6092492137, 8592815150, 09/15/2005, 04/10/2009, , , , , CAMPBELL, BRENDA, , ACCOUNTS RECEIVABLE MANAGER, 8592550075, 314000000X, 3123, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 20191800, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , , , , , , , , , , , , , , , , 
1598750671, 2, , <UNAVAIL>, LEXINGTON HEALTHCARE LLC, , , , , , , ALLIS CARE CENTER, 3, , , , , , , , 1050 CHINOE RD, STE 350, LEXINGTON, KY, 405026571, US, 8592550075, 8592815150, 9047 W GREENFIELD AVE, , WEST ALLIS, WI, 532142808, US, 4144539290, 8592815150, 09/15/2005, 09/03/2012, , , , , CAMPBELL, BRENDA, , ACCOUNTS RECEIVABLE MANAGER, 8592550075, 314000000X, 1029, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 20195000, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , , , , , , , , , , , , , , , , 
1992790075, 2, , <UNAVAIL>, AMERICAN EAGLE NURSING HOME COMPANY OF COLBY LLC, , , , , , , COLONIAL CENTER, 3, , , , , , , , 1050 CHINOE RD STE 350, STE 105, LEXINGTON, KY, 405026571, US, 8592550075, 8592815150, 702 W DOLF ST, , COLBY, WI, 544219604, US, 7152232352, 8592815150, 09/15/2005, 03/13/2015, , , , , CAMPBELL, BRENDA, , ACCOUNTS RECEIVABLE MANAGER, 8592550075, 314000000X, 3080, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 20191800, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , , , , , , , , , , , , , , , , 
1669467502, 2, , <UNAVAIL>, LAKEVIEW HEALTH CENTER, , , , , , , LA CROSSE COUNTY, 5, , , , , , , , 962 GARLAND ST E, , WEST SALEM, WI, 546691308, US, 6087861400, 6087936505, 962 GARLAND ST E, , WEST SALEM, WI, 546691308, US, 6087861400, 6087936505, 09/16/2005, 01/13/2017, , , , , PLACHECKI, WANDA, , ADMINISTRATOR, 6086120640, 313M00000X, 2395, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 20160400, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MRS., , , , , , , , , , , , , , , , , , 
1730174517, 2, , <UNAVAIL>, HOMECARE PHARMACY LLC, , , , , , , HOMECARE PHARMACY, 3, , , , , , , , 333 LOWVILLE RD, , RIO, WI, 539609437, US, 9209926800, 9209926801, 1006 WOODWARD AVE, , BELOIT, WI, 535115427, US, 6083621234, 6083622744, 09/16/2005, 04/10/2017, , , , , NILSON, STEVEN, , PHARMACIST AND PARTNER, 6083621234, 332B00000X, , , N, 333600000X, , , N, 3336C0003X, 6791-42, WI, Y, 3336L0003X, , , N, 3336S0011X, , , N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2114606, 01, , PK, 33065700, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , , , , , , , , , , , , , , , , 
1528053469, 2, , <UNAVAIL>, THE CENTER FOR AESTHETICS & PLASTIC SURGERY S.C., , , , , , , , , , , , , , , , 425 S COMMERCIAL ST, , NEENAH, WI, 549562526, US, 9207250700, 9207257978, 425 S COMMERCIAL ST, , NEENAH, WI, 549562526, US, 9207250700, 9207257978, 09/16/2005, 08/13/2015, , , , , VAN YE, TODD, M, OWNER, 9207250700, 208200000X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 000071560, 01, WI, MEDICARE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , MD, 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1104811918, 2, , <UNAVAIL>, NORTH SHORE SURGICAL CENTER A WI, , , , , , , , , , , , , , , , 7007 N RANGE LINE RD, , MILWAUKEE, WI, 532092620, US, 4143523341, 4142474588, 7007 N RANGE LINE RD, , MILWAUKEE, WI, 532092620, US, 4143523341, 4142474588, 09/19/2005, 07/08/2007, , , , , KOWALSKI, HELGA, , ADMINISTRATOR, 2625327009, 261QA1903X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , MS., , RN, , , , , , , , , , , , , , , , 
1629063458, 2, , <UNAVAIL>, DR THOMAS J SOLECKI JR SC, , , , , , , SPORTS & FAMILY CHIROPRACTIC CLINIC, 3, , , , , , , , PO BOX 158, , KENOSHA, WI, 531410158, US, 2629259000, 2629258997, 6123 GREEN BAY RD, SUITE 140, KENOSHA, WI, 531422927, US, 2626539208, 2626539264, 09/19/2005, 09/18/2008, , , , , COUNTERMAN, MICHELLE, ELIZABETH, BUSINESS MANAGER, 2629259000, 111N00000X, 3590, WI, Y, 111N00000X, 038009230, IL, N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 398964451007, 01, , BCBS OF WI, 38910800, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MRS., , , 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , , , , , , 
1003801838, 2, , <UNAVAIL>, COUNTY OF DUNN, , , , , , , DUNN COUNTY HEALTH DEPARTMENT, 3, , , , , , , , 800 WILSON AVE RM 20A, , MENOMONIE, WI, 547512746, US, 7152322388, 7152321132, 800 WILSON AVE RM 20A, , MENOMONIE, WI, 547512746, US, 7152322388, 7152321132, 09/19/2005, 05/01/2012, , , , , MACDOUGALL, WENDY, , DIRECTOR/HEALTH OFFICER, 7152322388, 251K00000X, , WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 43085800, 05, WI, , 41853500, 05, WI, , 44005500, 05, WI, , 42009600, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MS., , MSN, NP, , , , , , , , , , , , , , , , 
1356336002, 2, , <UNAVAIL>, MINISTRY MEDICAL GROUP, , , , , , , ASCENSION WI RETAIL PHARMACY WAUSAU, 3, , , , , , , , 1901 WESTWOOD CENTER BLVD, , WAUSAU, WI, 544012892, US, 7153559573, 7153559579, 1901 WESTWOOD CENTER BLVD, , WAUSAU, WI, 544012892, US, 7153559573, 7153559579, 09/19/2005, 01/16/2017, , , , , ENDRIES, MICHAEL, , PHARMACY MANAGER, 7153895671, 183500000X, 10718-040, WI, N, 183500000X, 11535-040, WI, N, 183500000X, 11658-040, WI, N, 183500000X, 17142-40, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 33112800, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , DR., , PHARMD, 193400000X MULTIPLE SINGLE SPECIALTY GROUP, 193400000X MULTIPLE SINGLE SPECIALTY GROUP, 193400000X MULTIPLE SINGLE SPECIALTY GROUP, 193400000X MULTIPLE SINGLE SPECIALTY GROUP, , , , , , , , , , , , 
